Best Validation Dice: 0.8036767578125
Best Validation Loss: 0.698591947555542
Total Epochs: 4103

Epoch, Train Loss, Validation Loss, Train Dice, Validation Dice
3618, 0.950285, 0.778669, 0.682964, 0.781848
3619, 0.946707, 0.816429, 0.685092, 0.772203
3620, 0.931407, 0.730977, 0.690298, 0.794605
3621, 0.920097, 0.764241, 0.692208, 0.788084
3622, 0.936315, 0.755416, 0.690412, 0.787584
3623, 0.944474, 0.763154, 0.684168, 0.789163
3624, 0.941995, 0.748622, 0.685749, 0.791083
3625, 0.936028, 0.760962, 0.687272, 0.788836
3626, 0.952735, 0.740167, 0.681575, 0.796080
3627, 0.935258, 0.753184, 0.688376, 0.789638
3628, 0.924710, 0.829226, 0.691345, 0.766520
3629, 0.931810, 0.726146, 0.686349, 0.792490
3630, 0.935767, 0.745169, 0.686849, 0.793221
3631, 0.942607, 0.797734, 0.684806, 0.779454
3632, 0.948986, 0.765377, 0.678921, 0.786122
3633, 0.935571, 0.775857, 0.682094, 0.782460
3634, 0.921218, 0.778316, 0.693048, 0.784167
3635, 0.947164, 0.731055, 0.685564, 0.794470
3636, 0.921343, 0.755666, 0.690846, 0.790012
3637, 0.921977, 0.749084, 0.692739, 0.791979
3638, 0.951145, 0.782887, 0.682162, 0.780180
3639, 0.976181, 0.768559, 0.676750, 0.785774
3640, 0.946099, 0.733656, 0.683690, 0.794023
3641, 0.936247, 0.747079, 0.689019, 0.792254
3642, 0.933650, 0.769202, 0.686134, 0.783113
3643, 0.942546, 0.772427, 0.683335, 0.784294
3644, 0.945295, 0.782066, 0.685669, 0.784230
3645, 0.946470, 0.771911, 0.681867, 0.780193
3646, 0.926884, 0.746116, 0.691577, 0.794183
3647, 0.943679, 0.786796, 0.684754, 0.780807
3648, 0.925538, 0.728817, 0.692530, 0.794638
3649, 0.948748, 0.750504, 0.683642, 0.793099
3650, 0.923330, 0.747274, 0.688256, 0.788582
3651, 0.927666, 0.798892, 0.688664, 0.778657
3652, 0.924376, 0.723273, 0.690923, 0.799358
3653, 0.921043, 0.742631, 0.690654, 0.791370
3654, 0.933961, 0.808314, 0.687178, 0.773081
3655, 0.930582, 0.744206, 0.689552, 0.791862
3656, 0.923161, 0.771541, 0.695323, 0.786617
3657, 0.923988, 0.792158, 0.695256, 0.778296
3658, 0.930285, 0.758639, 0.690400, 0.790644
3659, 0.940836, 0.750000, 0.686192, 0.789130
3660, 0.944678, 0.763571, 0.684283, 0.786056
3661, 0.934307, 0.727593, 0.688228, 0.798312
3662, 0.925026, 0.764868, 0.688930, 0.786876
3663, 0.939873, 0.785441, 0.687855, 0.779281
3664, 0.964829, 0.742443, 0.672822, 0.792152
3665, 0.924028, 0.725331, 0.690939, 0.797395
3666, 0.943961, 0.757277, 0.684135, 0.789834
3667, 0.923910, 0.811791, 0.693659, 0.769775
3668, 0.936146, 0.772170, 0.689204, 0.782910
3669, 0.927329, 0.766507, 0.689256, 0.784007
3670, 0.931785, 0.773037, 0.687118, 0.785345
3671, 0.942069, 0.832553, 0.686770, 0.761325
3672, 0.932191, 0.788760, 0.689410, 0.782092
3673, 0.923371, 0.751778, 0.689720, 0.786647
3674, 0.928331, 0.752921, 0.690227, 0.792172
3675, 0.927751, 0.816428, 0.685708, 0.766741
3676, 0.932152, 0.749520, 0.690966, 0.790814
3677, 0.923315, 0.769586, 0.693023, 0.780777
3678, 0.938018, 0.726609, 0.686690, 0.798827
3679, 0.955057, 0.753681, 0.677814, 0.788417
3680, 0.950082, 0.767394, 0.681607, 0.786282
3681, 0.941608, 0.773767, 0.685787, 0.784494
3682, 0.939061, 0.748781, 0.685247, 0.789161
3683, 0.939593, 0.762585, 0.683879, 0.790616
3684, 0.930364, 0.751846, 0.689568, 0.792241
3685, 0.932899, 0.800928, 0.684510, 0.777641
3686, 0.928735, 0.784444, 0.685033, 0.780587
3687, 0.945175, 0.746783, 0.681259, 0.791832
3688, 0.945170, 0.772602, 0.685080, 0.785957
3689, 0.927802, 0.793624, 0.688286, 0.773576
3690, 0.927318, 0.742860, 0.687973, 0.794848
3691, 0.925061, 0.809384, 0.691815, 0.772837
3692, 0.957735, 0.811567, 0.678382, 0.771563
3693, 0.946886, 0.766984, 0.683683, 0.787592
3694, 0.937572, 0.752779, 0.693118, 0.790017
3695, 0.933626, 0.774251, 0.689293, 0.782356
3696, 0.951082, 0.756547, 0.681069, 0.787851
3697, 0.922031, 0.721116, 0.689886, 0.796077
3698, 0.921577, 0.829699, 0.692394, 0.770446
3699, 0.927657, 0.788446, 0.690676, 0.775559
3700, 0.919331, 0.739369, 0.689948, 0.794376
3701, 0.933374, 0.742589, 0.690378, 0.793975
3702, 0.924285, 0.742816, 0.691019, 0.791121
3703, 0.926801, 0.804453, 0.690760, 0.776852
3704, 0.935114, 0.746588, 0.686625, 0.787569
3705, 0.930351, 0.764617, 0.689014, 0.788750
3706, 0.943409, 0.726118, 0.681611, 0.791543
3707, 0.947615, 0.825479, 0.682655, 0.772705
3708, 0.944410, 0.755551, 0.684318, 0.783001
3709, 0.950662, 0.763564, 0.682658, 0.786883
3710, 0.937558, 0.792562, 0.684201, 0.779413
3711, 0.946951, 0.769812, 0.683792, 0.784164
3712, 0.941653, 0.753443, 0.681432, 0.790941
3713, 0.922220, 0.767464, 0.692379, 0.785644
3714, 0.929494, 0.762602, 0.687878, 0.786147
3715, 0.922869, 0.758199, 0.689936, 0.790006
3716, 0.937164, 0.780747, 0.689349, 0.783009
3717, 0.929434, 0.783538, 0.689201, 0.780439
3718, 0.951295, 0.745112, 0.683112, 0.791573
3719, 0.949689, 0.747855, 0.685250, 0.790334
3720, 0.928725, 0.848826, 0.689583, 0.761127
3721, 0.958973, 0.717355, 0.678812, 0.795399
3722, 0.933141, 0.750587, 0.686486, 0.792261
3723, 0.936100, 0.894010, 0.686406, 0.744004
3724, 0.974691, 0.725712, 0.672252, 0.794102
3725, 0.960930, 0.723554, 0.676820, 0.799058
3726, 0.933144, 0.807223, 0.689846, 0.773264
3727, 0.917983, 0.751835, 0.692282, 0.791619
3728, 0.937572, 0.766005, 0.686628, 0.787993
3729, 0.936074, 0.761468, 0.687435, 0.785868
3730, 0.936751, 0.708639, 0.682814, 0.802836
3731, 0.938031, 0.770610, 0.685859, 0.783336
3732, 0.923171, 0.764465, 0.690551, 0.785297
3733, 0.930885, 0.732258, 0.685667, 0.794628
3734, 0.932704, 0.764955, 0.687806, 0.788155
3735, 0.931528, 0.743059, 0.687211, 0.793843
3736, 0.925665, 0.795574, 0.690232, 0.779685
3737, 0.932379, 0.763679, 0.687926, 0.787490
3738, 0.948480, 0.777035, 0.681998, 0.784649
3739, 0.922832, 0.758245, 0.692142, 0.785162
3740, 0.935672, 0.805334, 0.688025, 0.793810
3741, 0.940773, 0.720328, 0.686965, 0.794305
3742, 0.957312, 0.760015, 0.675012, 0.785396
3743, 0.954092, 0.761660, 0.681853, 0.788646
3744, 0.957275, 0.737561, 0.685972, 0.795597
3745, 0.936722, 0.732782, 0.686152, 0.793114
3746, 0.920508, 0.752094, 0.692631, 0.792436
3747, 0.926270, 0.734417, 0.689498, 0.793366
3748, 0.919770, 0.752568, 0.694667, 0.793140
3749, 0.931871, 0.774874, 0.686614, 0.780020
3750, 0.927590, 0.759907, 0.689631, 0.789608
3751, 0.914588, 0.750131, 0.692963, 0.789618
3752, 0.919160, 0.752102, 0.691167, 0.788488
3753, 0.923660, 0.813408, 0.691973, 0.775267
3754, 0.923839, 0.776437, 0.692813, 0.779670
3755, 0.939673, 0.786944, 0.689003, 0.777809
3756, 0.944253, 0.740196, 0.687566, 0.792789
3757, 0.927077, 0.748063, 0.690059, 0.793701
3758, 0.909652, 0.726937, 0.700479, 0.799063
3759, 0.934694, 0.781833, 0.688999, 0.781376
3760, 0.912269, 0.728414, 0.695067, 0.795811
3761, 0.920071, 0.741440, 0.692655, 0.795603
3762, 0.910446, 0.756977, 0.697344, 0.788590
3763, 0.929081, 0.736136, 0.691513, 0.797796
3764, 0.928507, 0.725448, 0.689729, 0.797002
3765, 0.922697, 0.757472, 0.691543, 0.786998
3766, 0.926837, 0.759010, 0.689941, 0.786858
3767, 0.932616, 0.764308, 0.690622, 0.782780
3768, 0.925864, 0.758964, 0.691070, 0.785479
3769, 0.941897, 0.771312, 0.685102, 0.786734
3770, 0.924364, 0.722576, 0.692401, 0.798347
3771, 0.941547, 0.763945, 0.682522, 0.782120
3772, 0.922899, 0.755044, 0.692260, 0.789773
3773, 0.936824, 0.790002, 0.686268, 0.781026
3774, 0.942447, 0.715623, 0.684703, 0.799533
3775, 0.958094, 0.773372, 0.680159, 0.786012
3776, 0.943477, 0.731881, 0.681123, 0.792332
3777, 0.929795, 0.749276, 0.688845, 0.789118
3778, 0.916504, 0.761953, 0.695374, 0.788778
3779, 0.920089, 0.793082, 0.692667, 0.781148
3780, 0.924050, 0.753709, 0.694894, 0.790367
3781, 0.935919, 0.762718, 0.689608, 0.788440
3782, 0.926159, 0.763769, 0.686374, 0.788155
3783, 0.918764, 0.756936, 0.693773, 0.792604
3784, 0.933594, 0.811205, 0.689008, 0.776656
3785, 0.946639, 0.720206, 0.684552, 0.800201
3786, 0.927909, 0.802388, 0.689533, 0.782445
3787, 0.919120, 0.801195, 0.693050, 0.772451
3788, 0.927441, 0.789577, 0.692704, 0.778906
3789, 0.936024, 0.744856, 0.685870, 0.794160
3790, 0.915194, 0.723043, 0.691460, 0.799406
3791, 0.935732, 0.765040, 0.687938, 0.790169
3792, 0.926916, 0.788955, 0.688607, 0.783199
3793, 0.936350, 0.741194, 0.689312, 0.793289
3794, 0.918292, 0.768103, 0.691105, 0.784558
3795, 0.924860, 0.754346, 0.690133, 0.788755
3796, 0.936318, 0.734868, 0.688927, 0.793028
3797, 0.924752, 0.819044, 0.691963, 0.775046
3798, 0.926849, 0.740300, 0.688278, 0.794259
3799, 0.939331, 0.761164, 0.687627, 0.789270
3800, 0.920963, 0.788120, 0.690812, 0.781950
3801, 0.920159, 0.745931, 0.694254, 0.791537
3802, 0.913632, 0.757906, 0.696165, 0.787249
3803, 0.917730, 0.758430, 0.694188, 0.787940
3804, 0.934197, 0.734142, 0.687146, 0.796605
3805, 0.928862, 0.790804, 0.689865, 0.778273
3806, 0.929159, 0.746420, 0.690367, 0.790788
3807, 0.923429, 0.735391, 0.693224, 0.793526
3808, 0.937609, 0.772579, 0.689350, 0.781671
3809, 0.929942, 0.787651, 0.689238, 0.775483
3810, 0.939304, 0.723452, 0.682716, 0.799472
3811, 0.928983, 0.745823, 0.687113, 0.792467
3812, 0.922118, 0.785991, 0.690809, 0.784928
3813, 0.924812, 0.729872, 0.689624, 0.796936
3814, 0.913185, 0.750515, 0.695231, 0.793140
3815, 0.928078, 0.767772, 0.688523, 0.789565
3816, 0.922849, 0.773087, 0.688916, 0.784865
3817, 0.928491, 0.727506, 0.685143, 0.796943
3818, 0.921116, 0.750555, 0.692486, 0.792843
3819, 0.913430, 0.860517, 0.697405, 0.759601
3820, 0.938022, 0.732722, 0.684904, 0.795506
3821, 0.931614, 0.769652, 0.690058, 0.785952
3822, 0.927795, 0.760393, 0.690468, 0.789275
3823, 0.927539, 0.741933, 0.685437, 0.794526
3824, 0.920434, 0.745551, 0.691691, 0.792799
3825, 0.940262, 0.739286, 0.683888, 0.796105
3826, 0.919688, 0.769248, 0.694603, 0.785396
3827, 0.908374, 0.747143, 0.696840, 0.795206
3828, 0.933361, 0.761144, 0.682686, 0.784832
3829, 0.925347, 0.774967, 0.692535, 0.786640
3830, 0.926178, 0.772958, 0.688652, 0.782283
3831, 0.929113, 0.765661, 0.689565, 0.786297
3832, 0.955045, 0.715051, 0.683398, 0.800384
3833, 0.919541, 0.756090, 0.690281, 0.786513
3834, 0.950118, 0.779518, 0.684627, 0.781033
3835, 0.933782, 0.753205, 0.685713, 0.783108
3836, 0.951756, 0.751292, 0.684570, 0.789174
3837, 0.953367, 0.807991, 0.679046, 0.771573
3838, 0.963152, 0.755350, 0.675492, 0.785314
3839, 0.955308, 0.746893, 0.682695, 0.793719
3840, 0.935771, 0.747826, 0.686478, 0.790062
3841, 0.914903, 0.749060, 0.695679, 0.792490
3842, 0.920130, 0.794039, 0.693683, 0.774384
3843, 0.923481, 0.747371, 0.693243, 0.792744
3844, 0.922012, 0.772785, 0.688540, 0.779904
3845, 0.922733, 0.762172, 0.686162, 0.787988
3846, 0.917697, 0.783645, 0.690938, 0.782498
3847, 0.939958, 0.716475, 0.698489, 0.799711
3848, 0.935212, 0.768404, 0.682834, 0.784499
3849, 0.931603, 0.814297, 0.687783, 0.770194
3850, 0.926169, 0.736860, 0.688365, 0.790047
3851, 0.927658, 0.786588, 0.689449, 0.776511
3852, 0.905779, 0.741216, 0.695510, 0.795113
3853, 0.930968, 0.782555, 0.689798, 0.783458
3854, 0.913078, 0.736494, 0.698428, 0.792782
3855, 0.908973, 0.755784, 0.695582, 0.787970
3856, 0.918510, 0.778990, 0.693879, 0.784047
3857, 0.933762, 0.750810, 0.690976, 0.792421
3858, 0.941531, 0.727916, 0.682646, 0.796275
3859, 0.919138, 0.731060, 0.690687, 0.792891
3860, 0.915008, 0.715324, 0.690992, 0.798317
3861, 0.936454, 0.781218, 0.686759, 0.779477
3862, 0.921100, 0.764141, 0.691972, 0.785863
3863, 0.925852, 0.723441, 0.690008, 0.797009
3864, 0.936937, 0.745951, 0.685716, 0.792906
3865, 0.911720, 0.731665, 0.697601, 0.792652
3866, 0.931679, 0.832998, 0.687855, 0.765847
3867, 0.920155, 0.746759, 0.692966, 0.790392
3868, 0.936488, 0.725573, 0.688029, 0.795326
3869, 0.917221, 0.774204, 0.692786, 0.785058
3870, 0.927929, 0.748080, 0.689940, 0.787191
3871, 0.923119, 0.732419, 0.690660, 0.795780
3872, 0.967138, 0.767800, 0.686495, 0.786505
3873, 0.929527, 0.809379, 0.688870, 0.772731
3874, 0.914901, 0.738382, 0.696466, 0.796666
3875, 0.908799, 0.738079, 0.697177, 0.793858
3876, 0.931076, 0.740117, 0.687831, 0.794686
3877, 0.912727, 0.731275, 0.695992, 0.794947
3878, 0.939407, 0.770467, 0.688332, 0.785954
3879, 0.939181, 0.728861, 0.687009, 0.793970
3880, 0.941192, 0.771904, 0.687958, 0.786881
3881, 0.913671, 0.750699, 0.694404, 0.790405
3882, 0.938016, 0.746156, 0.686498, 0.791469
3883, 0.917689, 0.730310, 0.695553, 0.795567
3884, 0.907044, 0.775661, 0.698040, 0.784664
3885, 0.929940, 0.739147, 0.688532, 0.794163
3886, 0.897065, 0.755581, 0.701535, 0.790210
3887, 0.935195, 0.737895, 0.685501, 0.793658
3888, 0.942443, 0.771387, 0.685163, 0.785365
3889, 0.923017, 0.803168, 0.694298, 0.775884
3890, 0.917360, 0.755324, 0.693204, 0.790362
3891, 0.906583, 0.765186, 0.697040, 0.783438
3892, 0.927582, 0.726399, 0.690287, 0.798639
3893, 0.926748, 0.756830, 0.692591, 0.790565
3894, 0.920342, 0.791003, 0.693865, 0.780769
3895, 0.931060, 0.737568, 0.686956, 0.794153
3896, 0.928317, 0.750484, 0.689546, 0.790078
3897, 0.935652, 0.770200, 0.689988, 0.787028
3898, 0.928661, 0.744638, 0.690872, 0.793063
3899, 0.933515, 0.741530, 0.687247, 0.791243
3900, 0.948536, 0.781045, 0.680760, 0.783346
3901, 0.932516, 0.787547, 0.687628, 0.781239
3902, 0.916758, 0.725108, 0.693230, 0.798639
3903, 0.951812, 0.769994, 0.680421, 0.784720
3904, 0.928023, 0.717748, 0.688036, 0.800236
3905, 0.910902, 0.767955, 0.695611, 0.783192
3906, 0.928176, 0.723719, 0.689250, 0.798594
3907, 0.930009, 0.741127, 0.689759, 0.795780
3908, 0.941316, 0.721900, 0.685131, 0.798926
3909, 0.926688, 0.769570, 0.687201, 0.782973
3910, 0.927470, 0.782634, 0.689785, 0.780777
3911, 0.926457, 0.731074, 0.688550, 0.794412
3912, 0.947686, 0.710797, 0.679578, 0.803854
3913, 0.948798, 0.814027, 0.681558, 0.767635
3914, 0.931395, 0.711195, 0.687792, 0.801742
3915, 0.924706, 0.753100, 0.691469, 0.793797
3916, 0.916994, 0.757641, 0.694488, 0.787269
3917, 0.908476, 0.730263, 0.697768, 0.796232
3918, 0.920981, 0.736425, 0.687648, 0.792017
3919, 0.929069, 0.741588, 0.687051, 0.790118
3920, 0.920189, 0.749326, 0.693637, 0.785096
3921, 0.919702, 0.756801, 0.694822, 0.791042
3922, 0.920790, 0.754298, 0.693587, 0.785390
3923, 0.932928, 0.783016, 0.684482, 0.781143
3924, 0.919115, 0.731975, 0.692054, 0.793686
3925, 0.917692, 0.768734, 0.694371, 0.785652
3926, 0.918528, 0.762029, 0.691398, 0.789207
3927, 0.918321, 0.723480, 0.693178, 0.795404
3928, 0.943423, 0.784388, 0.682714, 0.782008
3929, 0.913614, 0.751961, 0.696916, 0.788480
3930, 0.930294, 0.757002, 0.689731, 0.788656
3931, 0.925670, 0.730110, 0.688455, 0.792289
3932, 0.922041, 0.754605, 0.691344, 0.790623
3933, 0.926598, 0.780451, 0.691885, 0.781178
3934, 0.929412, 0.722971, 0.691806, 0.799170
3935, 0.911718, 0.727749, 0.696048, 0.793960
3936, 0.915161, 0.812340, 0.689885, 0.776948
3937, 0.929326, 0.718037, 0.689329, 0.796852
3938, 0.904660, 0.751088, 0.696823, 0.790344
3939, 0.912840, 0.738469, 0.695301, 0.788937
3940, 0.925013, 0.828483, 0.691667, 0.766863
3941, 0.921131, 0.784096, 0.691240, 0.777509
3942, 0.948144, 0.728510, 0.679088, 0.798078
3943, 0.940078, 0.809467, 0.687493, 0.776143
3944, 0.911524, 0.721676, 0.694493, 0.794884
3945, 0.931753, 0.746918, 0.689185, 0.791312
3946, 0.926028, 0.734177, 0.691743, 0.794234
3947, 0.931424, 0.769413, 0.690670, 0.784796
3948, 0.924339, 0.758513, 0.694791, 0.790834
3949, 0.917930, 0.727316, 0.693891, 0.798126
3950, 0.895119, 0.737502, 0.699657, 0.792231
3951, 0.918295, 0.765402, 0.693498, 0.784365
3952, 0.923116, 0.728422, 0.692831, 0.796682
3953, 0.921250, 0.742032, 0.689085, 0.793955
3954, 0.938725, 0.741792, 0.686362, 0.790540
3955, 0.912064, 0.748448, 0.698333, 0.793122
3956, 0.916343, 0.759549, 0.692038, 0.788745
3957, 0.914791, 0.725707, 0.695425, 0.795922
3958, 0.910984, 0.751515, 0.699391, 0.792586
3959, 0.921059, 0.723316, 0.694203, 0.795564
3960, 0.913677, 0.720619, 0.693547, 0.797390
3961, 0.902433, 0.764134, 0.699943, 0.785647
3962, 0.920293, 0.763065, 0.696009, 0.785959
3963, 0.907111, 0.734090, 0.698144, 0.797964
3964, 0.916799, 0.749714, 0.694988, 0.790852
3965, 0.909859, 0.772332, 0.699957, 0.783895
3966, 0.916172, 0.748228, 0.690410, 0.792228
3967, 0.920091, 0.734058, 0.693689, 0.796468
3968, 0.914867, 0.776776, 0.691028, 0.785322
3969, 0.895767, 0.732149, 0.700650, 0.796468
3970, 0.900269, 0.797403, 0.698665, 0.779761
3971, 0.903211, 0.749569, 0.697639, 0.789217
3972, 0.926374, 0.731415, 0.690626, 0.796974
3973, 0.924676, 0.714427, 0.689331, 0.800307
3974, 0.919317, 0.745236, 0.692108, 0.792675
3975, 0.918142, 0.743147, 0.692794, 0.793023
3976, 0.919896, 0.744089, 0.693353, 0.792609
3977, 0.921018, 0.775597, 0.690136, 0.781041
3978, 0.914624, 0.764024, 0.695890, 0.780455
3979, 0.912261, 0.720876, 0.695139, 0.798771
3980, 0.927448, 0.827394, 0.689749, 0.770412
3981, 0.941236, 0.759214, 0.681842, 0.783951
3982, 0.921684, 0.755301, 0.699400, 0.788290
3983, 0.931119, 0.728983, 0.688505, 0.798116
3984, 0.920604, 0.704194, 0.692846, 0.803207
3985, 0.927047, 0.781157, 0.687242, 0.777898
3986, 0.922496, 0.732064, 0.694673, 0.794724
3987, 0.911529, 0.720727, 0.695712, 0.799916
3988, 0.914465, 0.820636, 0.694449, 0.770631
3989, 0.930394, 0.739314, 0.689038, 0.793706
3990, 0.920393, 0.725284, 0.691649, 0.799058
3991, 0.920010, 0.712095, 0.692973, 0.798705
3992, 0.943618, 0.811831, 0.681426, 0.766995
3993, 0.929870, 0.731736, 0.689351, 0.796463
3994, 0.934463, 0.719832, 0.687021, 0.794925
3995, 0.918181, 0.736393, 0.692052, 0.793447
3996, 0.920014, 0.754461, 0.693659, 0.787818
3997, 0.922446, 0.736451, 0.692188, 0.793444
3998, 0.926168, 0.733652, 0.690697, 0.795046
3999, 0.914278, 0.762709, 0.696333, 0.781165
4000, 0.917658, 0.715416, 0.690950, 0.799685
4001, 0.920148, 0.725036, 0.692199, 0.794404
4002, 0.923529, 0.727937, 0.689818, 0.796788
4003, 0.920526, 0.772372, 0.691186, 0.784103
4004, 0.917623, 0.793694, 0.692028, 0.779599
4005, 0.906032, 0.718597, 0.695673, 0.799279
4006, 0.922700, 0.748202, 0.690482, 0.788587
4007, 0.923079, 0.724658, 0.692157, 0.797530
4008, 0.925684, 0.747702, 0.686889, 0.790804
4009, 0.923368, 0.769242, 0.690455, 0.783687
4010, 0.916796, 0.762558, 0.694156, 0.787993
4011, 0.921195, 0.759920, 0.690933, 0.785058
4012, 0.921187, 0.721247, 0.689744, 0.798243
4013, 0.908305, 0.822066, 0.697323, 0.770491
4014, 0.908282, 0.699661, 0.696531, 0.803032
4015, 0.890447, 0.767810, 0.704557, 0.785649
4016, 0.910621, 0.720172, 0.694885, 0.799696
4017, 0.931942, 0.759424, 0.688817, 0.788265
4018, 0.926424, 0.722251, 0.687967, 0.796258
4019, 0.906034, 0.742506, 0.697043, 0.791050
4020, 0.928092, 0.785688, 0.690091, 0.782697
4021, 0.925709, 0.754826, 0.689163, 0.784492
4022, 0.916454, 0.710174, 0.695540, 0.799442
4023, 0.945007, 0.698592, 0.685038, 0.803677
4024, 0.920142, 0.749183, 0.695218, 0.793678
4025, 0.926862, 0.733799, 0.689902, 0.796737
4026, 0.916898, 0.745840, 0.694122, 0.787813
4027, 0.933645, 0.736682, 0.688256, 0.795054
4028, 0.906729, 0.717162, 0.695591, 0.798667
4029, 0.906970, 0.759905, 0.698207, 0.791126
4030, 0.930488, 0.716282, 0.687815, 0.800041
4031, 0.916490, 0.786237, 0.692310, 0.781028
4032, 0.924842, 0.761877, 0.689740, 0.786868
4033, 0.914826, 0.724850, 0.693246, 0.797108
4034, 0.903741, 0.727410, 0.696875, 0.796395
4035, 0.939622, 0.808536, 0.686714, 0.770438
4036, 0.926522, 0.740387, 0.689086, 0.793990
4037, 0.900199, 0.758968, 0.697983, 0.784888
4038, 0.930137, 0.735279, 0.690549, 0.795912
4039, 0.930711, 0.753582, 0.688753, 0.789945
4040, 0.905908, 0.753558, 0.699042, 0.793556
4041, 0.933488, 0.751037, 0.688925, 0.789572
4042, 0.911357, 0.730443, 0.699889, 0.797507
4043, 0.920168, 0.773366, 0.693394, 0.782255
4044, 0.928896, 0.706044, 0.687154, 0.801549
4045, 0.931325, 0.812777, 0.691224, 0.776704
4046, 0.914905, 0.722374, 0.693864, 0.798413
4047, 0.914407, 1.202676, 0.693751, 0.797720
4048, 0.924035, 0.728993, 0.691455, 0.797654
4049, 0.908011, 0.808348, 0.692109, 0.775783
4050, 0.909887, 0.714627, 0.694379, 0.802940
4051, 0.907025, 0.742928, 0.696446, 0.797258
4052, 0.927792, 0.754834, 0.689123, 0.794226
4053, 0.920515, 0.722048, 0.691324, 0.797814
4054, 0.929419, 0.793157, 0.691246, 0.779939
4055, 0.921041, 0.739220, 0.693769, 0.796481
4056, 0.900900, 0.735699, 0.699679, 0.796572
4057, 0.909452, 0.772495, 0.691916, 0.783545
4058, 0.933093, 0.731442, 0.691939, 0.795219
4059, 0.921695, 0.749691, 0.692760, 0.792513
4060, 0.921037, 0.792593, 0.696258, 0.779314
4061, 0.907123, 0.743883, 0.698352, 0.793726
4062, 0.913111, 0.769236, 0.694295, 0.786490
4063, 0.912549, 0.710985, 0.693470, 0.797151
4064, 0.927183, 0.729432, 0.686393, 0.800038
4065, 0.911133, 0.743939, 0.694129, 0.793592
4066, 0.918191, 0.749428, 0.695001, 0.790984
4067, 0.933022, 0.742456, 0.687779, 0.793315
4068, 0.915043, 0.717435, 0.697023, 0.800719
4069, 0.914374, 0.756187, 0.694553, 0.790009
4070, 0.904437, 0.733321, 0.701032, 0.796072
4071, 0.898847, 0.752968, 0.703979, 0.789796
4072, 0.921524, 0.769375, 0.693145, 0.788023
4073, 0.908674, 0.723727, 0.693823, 0.796687
4074, 0.913227, 0.750318, 0.694556, 0.789235
4075, 0.909202, 0.708033, 0.697592, 0.802935
4076, 0.915746, 0.718689, 0.690828, 0.799675
4077, 0.911903, 0.804436, 0.695193, 0.774107
4078, 0.919820, 0.749390, 0.694604, 0.789775
4079, 0.921123, 0.723147, 0.690561, 0.796956
4080, 0.926396, 0.745323, 0.689196, 0.788239
4081, 0.914119, 0.789584, 0.690763, 0.781153
4082, 0.919106, 0.726281, 0.693697, 0.794892
4083, 0.901410, 0.754526, 0.697613, 0.789910
4084, 0.904124, 0.744363, 0.696899, 0.794051
4085, 0.916221, 0.753802, 0.690556, 0.788417
4086, 0.923165, 0.804301, 0.690167, 0.773881
4087, 0.926251, 0.712159, 0.687634, 0.799609
4088, 0.923798, 0.713178, 0.696498, 0.800846
4089, 0.926528, 0.803513, 0.692285, 0.776753
4090, 0.913038, 0.720684, 0.696600, 0.797697
4091, 0.935113, 0.714160, 0.688655, 0.800645
4092, 0.924634, 0.729446, 0.689786, 0.796882
4093, 0.913653, 0.710201, 0.697489, 0.799789
4094, 0.921319, 0.769002, 0.694461, 0.787196
4095, 0.900116, 0.719282, 0.698521, 0.796710
4096, 0.911776, 0.728432, 0.693769, 0.797801
4097, 0.908743, 0.753883, 0.697986, 0.790050
4098, 0.918648, 0.718321, 0.697232, 0.799505
4099, 0.902510, 0.714935, 0.698940, 0.801178
4100, 0.912850, 0.759093, 0.692234, 0.788640
4101, 0.900782, 0.706063, 0.704290, 0.798751
4102, 0.922008, 0.739508, 0.691649, 0.797545
